"","S1","S2","S3","S4","S5","S6","S7","S9","S10","S11","S12","S13","S15","S16","S17","S18","S19","S20","S22","S23","S24","S25","S26","S27","S28","S30","S34","S35","S36","S37","S61","S62","S63","S65","S85","S86","S87","S88","S89","S112","S113","S114","S161","S162","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S179","S182","S187","S188","S191","S194","S196","S197","S198","S201","S202","S203","S204","S205","S206","S207","S208","S209","S210","S213","S214","S215","S216","S217","S218","S219","S220","S221","S222","S223","S224","S225"
"S164",-0.932067932067932,-0.99000999000999,-0.992007992007992,-0.986013986013986,-0.976023976023976,-0.998001998001998,-0.99000999000999,-0.978021978021978,-0.996003996003996,-0.99000999000999,-0.998001998001998,-0.994005994005994,-0.932067932067932,-0.992007992007992,-0.93006993006993,-0.94005994005994,-0.978021978021978,-0.878121878121878,-0.98001998001998,-0.964035964035964,-0.994005994005994,-0.98001998001998,-0.928071928071928,-0.934065934065934,-0.954045954045954,-0.844155844155844,-0.984015984015984,-0.93006993006993,-0.914085914085914,-0.922077922077922,-0.102897102897103,-0.120879120879121,0.478521478521478,0.0689310689310689,-0.672327672327672,-0.644355644355644,-0.718281718281718,-0.644355644355644,-0.706293706293706,0.484515484515484,-0.388611388611389,-0.158841158841159,0.996003996003996,0.998001998001998,0,0.998001998001998,0.998001998001998,0.994005994005994,0.994005994005994,0.932067932067932,0.996003996003996,0.99000999000999,0.996003996003996,0.998001998001998,0.992007992007992,0.996003996003996,0.996003996003996,0.99000999000999,0.788211788211788,0.752247752247752,0.494505494505495,0.072927072927073,0.432567432567432,0.080919080919081,0.236763236763237,0.072927072927073,0.108891108891109,-0.316683316683317,0.0449550449550449,0.326673326673327,0.392607392607393,0.098901098901099,-0.0309690309690309,-0.198801198801199,0.178821178821179,0.0829170829170829,-0.186813186813187,0.146853146853147,0.132867132867133,0.078921078921079,0.204795204795205,-0.0269730269730269,-0.0209790209790209,-0.000999000999000965,0.178821178821179,0.014985014985015,-0.144855144855145,0.016983016983017,0.140859140859141,-0.060939060939061
"S165",-0.954045954045954,-0.984015984015984,-0.996003996003996,-0.996003996003996,-0.996003996003996,-0.99000999000999,-0.998001998001998,-0.974025974025974,-0.996003996003996,-1,-0.996003996003996,-0.996003996003996,-0.816183816183816,-0.944055944055944,-0.916083916083916,-0.938061938061938,-0.94005994005994,-0.894105894105894,-0.986013986013986,-0.98001998001998,-0.992007992007992,-0.98001998001998,-0.94005994005994,-0.898101898101898,-0.964035964035964,-0.902097902097902,-0.98001998001998,-0.958041958041958,-0.954045954045954,-0.894105894105894,0.188811188811189,0.020979020979021,0.606393606393606,0.404595404595405,-0.558441558441559,-0.566433566433566,-0.784215784215784,-0.482517482517482,-0.778221778221778,0.546453546453546,-0.128871128871129,0.104895104895105,0.994005994005994,0.998001998001998,0.998001998001998,0,0.998001998001998,0.966033966033966,0.974025974025974,0.904095904095904,0.994005994005994,0.978021978021978,0.996003996003996,0.992007992007992,0.982017982017982,0.992007992007992,0.996003996003996,0.982017982017982,0.776223776223776,0.784215784215784,0.532467532467533,0.238761238761239,0.426573426573427,-0.108891108891109,0.304695304695305,0.308691308691309,0.188811188811189,-0.166833166833167,0.054945054945055,0.506493506493507,0.368631368631369,0.440559440559441,0.132867132867133,0.040959040959041,0.292707292707293,0.262737262737263,-0.070929070929071,0.190809190809191,0.152847152847153,0.100899100899101,0.0969030969030968,0.078921078921079,0.060939060939061,0.292707292707293,0.300699300699301,0.304695304695305,0.238761238761239,0.202797202797203,0.466533466533467,0.092907092907093
"S166",-0.948051948051948,-0.986013986013986,-0.99000999000999,-0.996003996003996,-0.988011988011988,-0.984015984015984,-0.99000999000999,-0.976023976023976,-0.996003996003996,-0.994005994005994,-1,-0.99000999000999,-0.942057942057942,-0.976023976023976,-0.914085914085914,-0.962037962037962,-0.974025974025974,-0.948051948051948,-0.984015984015984,-0.978021978021978,-0.992007992007992,-0.974025974025974,-0.96003996003996,-0.968031968031968,-0.962037962037962,-0.856143856143856,-0.976023976023976,-0.968031968031968,-0.948051948051948,-0.948051948051948,-0.012987012987013,-0.244755244755245,0.444555444555444,0.280719280719281,-0.556443556443556,-0.65034965034965,-0.598401598401598,-0.576423576423576,-0.864135864135864,0.372627372627373,-0.406593406593407,-0.230769230769231,0.998001998001998,0.998001998001998,0.998001998001998,0.998001998001998,0,0.992007992007992,0.986013986013986,0.962037962037962,0.996003996003996,0.994005994005994,0.994005994005994,0.998001998001998,0.996003996003996,0.996003996003996,0.998001998001998,0.984015984015984,0.81018981018981,0.752247752247752,0.486513486513487,0.214785214785215,0.344655344655345,-0.152847152847153,0.114885114885115,0.134865134865135,0.0449550449550449,-0.364635364635365,-0.070929070929071,0.53046953046953,0.566433566433566,0.0629370629370629,-0.238761238761239,-0.252747252747253,0.0249750249750249,-0.0309690309690309,-0.426573426573427,-0.0309690309690309,-0.0789210789210789,-0.064935064935065,-0.00899100899100902,0.028971028971029,-0.132867132867133,-0.0929070929070929,0.0329670329670331,-0.0209790209790209,-0.262737262737263,-0.110889110889111,0.228771228771229,-0.060939060939061
"S167",-0.592407592407592,-0.778221778221778,-0.91008991008991,-0.94005994005994,-0.888111888111888,-0.886113886113886,-0.908091908091908,-0.75024975024975,-0.966033966033966,-0.942057942057942,-0.948051948051948,-0.944055944055944,-0.642357642357642,-0.786213786213786,-0.696303696303696,-0.344655344655345,-0.254745254745255,-0.354645354645355,-0.822177822177822,-0.776223776223776,-0.856143856143856,-0.806193806193806,-0.274725274725275,-0.462537462537463,-0.804195804195804,-0.556443556443556,-0.512487512487513,-0.346653346653347,-0.642357642357642,-0.134865134865135,0.086913086913087,-0.126873126873127,0.156843156843157,-0.0109890109890109,-0.488511488511489,-0.55044955044955,-0.462537462537463,-0.634365634365634,-0.776223776223776,0.416583416583417,-0.396603396603397,-0.102897102897103,0.978021978021978,0.99000999000999,0.994005994005994,0.966033966033966,0.992007992007992,0,0.998001998001998,0.946053946053946,0.912087912087912,0.848151848151848,0.896103896103896,0.914085914085914,0.896103896103896,0.852147852147852,0.912087912087912,0.93006993006993,0.924075924075924,0.898101898101898,0.528471528471528,0.402597402597403,0.316683316683317,0.238761238761239,0.454545454545455,0.738261738261738,0.716283716283716,0.306693306693307,0.298701298701299,0.278721278721279,0.64035964035964,0.474525474525475,0.354645354645355,0.268731268731269,0.408591408591409,0.398601398601399,0.322677322677323,0.678321678321678,0.508491508491508,0.546453546453546,0.532467532467533,0.538461538461539,0.574425574425574,0.806193806193806,0.694305694305694,0.574425574425574,0.230769230769231,0.394605394605395,0.768231768231768,0.432567432567432
"S168",-0.83016983016983,-0.928071928071928,-0.988011988011988,-0.98001998001998,-0.984015984015984,-0.99000999000999,-0.996003996003996,-0.944055944055944,-1,-1,-0.992007992007992,-0.998001998001998,-0.806193806193806,-0.918081918081918,-0.778221778221778,-0.668331668331668,-0.692307692307692,-0.698301698301698,-0.974025974025974,-0.936063936063936,-0.972027972027972,-0.944055944055944,-0.574425574425574,-0.684315684315684,-0.922077922077922,-0.726273726273726,-0.92007992007992,-0.672327672327672,-0.886113886113886,-0.456543456543457,0.066933066933067,0.118881118881119,0.410589410589411,0.0709290709290709,-0.688311688311688,-0.418581418581419,-0.66033966033966,-0.654345654345654,-0.82017982017982,0.474525474525475,-0.57042957042957,-0.104895104895105,0.944055944055944,0.982017982017982,0.994005994005994,0.974025974025974,0.986013986013986,0.998001998001998,0,0.948051948051948,0.9000999000999,0.798201798201798,0.914085914085914,0.878121878121878,0.872127872127872,0.846153846153846,0.876123876123876,0.826173826173826,0.832167832167832,0.808191808191808,0.538461538461539,0.340659340659341,0.49050949050949,0.152847152847153,0.386613386613387,0.68031968031968,0.714285714285714,0.352647352647353,0.390609390609391,0.618381618381618,0.564435564435565,0.498501498501499,0.388611388611389,0.258741258741259,0.436563436563437,0.404595404595405,0.356643356643357,0.494505494505495,0.556443556443556,0.51048951048951,0.400599400599401,0.310689310689311,0.520479520479521,0.552447552447553,0.56043956043956,0.526473526473527,0.316683316683317,0.444555444555444,0.638361638361638,0.346653346653347
"S169",-0.702297702297702,-0.772227772227772,-0.912087912087912,-0.958041958041958,-0.848151848151848,-0.896103896103896,-0.89010989010989,-0.648351648351648,-0.96003996003996,-0.92007992007992,-0.942057942057942,-0.91008991008991,-0.738261738261738,-0.726273726273726,-0.59040959040959,-0.210789210789211,-0.430569430569431,-0.260739260739261,-0.79020979020979,-0.832167832167832,-0.856143856143856,-0.816183816183816,-0.316683316683317,-0.440559440559441,-0.732267732267732,-0.472527472527473,-0.576423576423576,-0.372627372627373,-0.606393606393606,-0.476523476523476,0.142857142857143,0.0309690309690309,0.154845154845155,0.198801198801199,-0.396603396603397,-0.370629370629371,-0.276723276723277,-0.554445554445554,-0.496503496503496,0.0889110889110889,-0.524475524475524,-0.420579420579421,0.898101898101898,0.938061938061938,0.932067932067932,0.904095904095904,0.962037962037962,0.946053946053946,0.948051948051948,0,0.882117882117882,0.802197802197802,0.89010989010989,0.844155844155844,0.838161838161838,0.864135864135864,0.85014985014985,0.804195804195804,0.83016983016983,0.832167832167832,0.636363636363636,0.556443556443556,0.434565434565435,0.164835164835165,0.322677322677323,0.612387612387612,0.626373626373626,0.318681318681319,0.358641358641359,0.51048951048951,0.756243756243756,0.596403596403596,0.518481518481519,0.296703296703297,0.504495504495504,0.440559440559441,0.318681318681319,0.594405594405594,0.632367632367632,0.590409590409591,0.440559440559441,0.508491508491508,0.57042957042957,0.724275724275724,0.668331668331668,0.592407592407592,0.266733266733267,0.482517482517482,0.728271728271728,0.532467532467533
"S170",-0.972027972027972,-0.988011988011988,-1,-1,-0.99000999000999,-1,-0.998001998001998,-0.97002997002997,-1,-0.994005994005994,-1,-0.992007992007992,-0.958041958041958,-0.98001998001998,-0.908091908091908,-0.966033966033966,-0.976023976023976,-0.894105894105894,-0.984015984015984,-0.986013986013986,-0.996003996003996,-0.988011988011988,-0.946053946053946,-0.962037962037962,-0.986013986013986,-0.832167832167832,-0.99000999000999,-0.972027972027972,-0.89010989010989,-0.954045954045954,0.264735264735265,0.272727272727273,0.686313686313686,0.538461538461539,-0.470529470529471,-0.666333666333666,-0.512487512487513,-0.416583416583417,-0.656343656343656,0.464535464535464,-0.276723276723277,-0.044955044955045,0.998001998001998,0.998001998001998,0.996003996003996,0.994005994005994,0.996003996003996,0.912087912087912,0.9000999000999,0.882117882117882,0,0.998001998001998,0.998001998001998,0.998001998001998,0.998001998001998,0.998001998001998,0.988011988011988,0.99000999000999,0.326673326673327,0.444555444555444,0.492507492507493,0.250749250749251,0.500499500499501,0.0649350649350648,0.348651348651349,0.112887112887113,0.080919080919081,-0.184815184815185,-0.0689310689310689,0.350649350649351,0.244755244755245,0.224775224775225,-0.0269730269730269,-0.180819180819181,0.222777222777223,0.132867132867133,-0.212787212787213,0.080919080919081,0.362637362637363,0.100899100899101,0.0949050949050949,0.106893106893107,-0.110889110889111,0.130869130869131,0.148851148851149,0.104895104895105,-0.096903096903097,-0.0409590409590409,0.174825174825175,0.114885114885115
"S171",-0.986013986013986,-0.996003996003996,-1,-0.998001998001998,-0.996003996003996,-1,-1,-0.992007992007992,-1,-1,-1,-1,-0.978021978021978,-0.98001998001998,-0.964035964035964,-0.98001998001998,-0.996003996003996,-0.982017982017982,-0.996003996003996,-0.994005994005994,-0.998001998001998,-0.994005994005994,-0.986013986013986,-0.992007992007992,-0.98001998001998,-0.972027972027972,-1,-0.998001998001998,-0.874125874125874,-0.986013986013986,0.326673326673327,0.102897102897103,0.492507492507493,0.534465534465534,-0.504495504495505,-0.528471528471528,-0.466533466533467,-0.240759240759241,-0.664335664335664,0.234765234765235,-0.102897102897103,0.0269730269730271,0.996003996003996,0.996003996003996,0.99000999000999,0.978021978021978,0.994005994005994,0.848151848151848,0.798201798201798,0.802197802197802,0.998001998001998,0,0.998001998001998,0.998001998001998,0.998001998001998,0.998001998001998,0.948051948051948,0.99000999000999,0.450549450549451,0.346653346653347,0.496503496503496,0.128871128871129,0.326673326673327,-0.034965034965035,0.272727272727273,-0.112887112887113,-0.200799200799201,-0.468531468531469,-0.202797202797203,0.256743256743257,0.216783216783217,0.0949050949050949,-0.0369630369630369,-0.200799200799201,0.100899100899101,-0.032967032967033,-0.462537462537463,-0.208791208791209,-0.086913086913087,-0.0729270729270729,-0.000999000999000965,-0.238761238761239,-0.250749250749251,-0.0209790209790209,-0.014985014985015,-0.100899100899101,-0.250749250749251,-0.110889110889111,-0.0429570429570429,-0.108891108891109
"S172",-0.986013986013986,-0.988011988011988,-1,-1,-0.998001998001998,-0.998001998001998,-0.998001998001998,-0.98001998001998,-1,-0.996003996003996,-1,-0.994005994005994,-0.972027972027972,-0.99000999000999,-0.95004995004995,-0.96003996003996,-0.986013986013986,-0.946053946053946,-0.996003996003996,-0.992007992007992,-0.996003996003996,-0.992007992007992,-0.944055944055944,-0.976023976023976,-0.988011988011988,-0.944055944055944,-0.994005994005994,-0.982017982017982,-0.896103896103896,-0.954045954045954,0.460539460539461,0.252747252747253,0.684315684315684,0.68031968031968,-0.512487512487513,-0.616383616383616,-0.558441558441559,-0.330669330669331,-0.706293706293706,0.56043956043956,-0.0729270729270729,0.162837162837163,0.996003996003996,0.998001998001998,0.996003996003996,0.996003996003996,0.994005994005994,0.896103896103896,0.914085914085914,0.89010989010989,0.998001998001998,0.998001998001998,0,0.998001998001998,0.998001998001998,0.998001998001998,0.986013986013986,0.996003996003996,0.326673326673327,0.446553446553447,0.300699300699301,-0.0909090909090909,0.0509490509490509,-0.120879120879121,0.136863136863137,0.0329670329670331,-0.0109890109890109,-0.402597402597403,-0.188811188811189,0.00899100899100902,0.020979020979021,0.00899100899100902,-0.184815184815185,-0.314685314685315,-0.012987012987013,-0.0209790209790209,-0.356643356643357,0.0249750249750249,-0.060939060939061,-0.012987012987013,0.0769230769230769,-0.0429570429570429,-0.176823176823177,0.048951048951049,0.116883116883117,-0.012987012987013,-0.276723276723277,-0.014985014985015,0.148851148851149,-0.122877122877123
"S173",-0.95004995004995,-0.982017982017982,-0.998001998001998,-0.996003996003996,-0.99000999000999,-0.998001998001998,-0.994005994005994,-0.992007992007992,-1,-1,-0.992007992007992,-0.992007992007992,-0.976023976023976,-0.994005994005994,-0.972027972027972,-0.988011988011988,-0.978021978021978,-0.942057942057942,-0.99000999000999,-0.99000999000999,-0.996003996003996,-0.976023976023976,-0.966033966033966,-0.988011988011988,-0.98001998001998,-0.948051948051948,-0.99000999000999,-0.992007992007992,-0.84015984015984,-0.978021978021978,0.242757242757243,0.144855144855145,0.57042957042957,0.222777222777223,-0.564435564435564,-0.708291708291708,-0.61038961038961,-0.424575424575425,-0.904095904095904,0.194805194805195,-0.72027972027972,-0.394605394605395,0.998001998001998,0.998001998001998,0.998001998001998,0.992007992007992,0.998001998001998,0.914085914085914,0.878121878121878,0.844155844155844,0.998001998001998,0.998001998001998,0.998001998001998,0,0.998001998001998,0.998001998001998,0.996003996003996,0.994005994005994,0.478521478521478,0.532467532467533,0.416583416583417,0.328671328671329,0.522477522477522,0.098901098901099,0.300699300699301,0.224775224775225,0.218781218781219,-0.128871128871129,0.144855144855145,0.364635364635365,0.248751248751249,0.360639360639361,0.164835164835165,0.046953046953047,0.120879120879121,0.218781218781219,-0.110889110889111,0.230769230769231,0.198801198801199,0.188811188811189,0.140859140859141,0.152847152847153,-0.156843156843157,0.144855144855145,0.372627372627373,0.298701298701299,0.028971028971029,0.098901098901099,0.316683316683317,0.120879120879121
"S174",-0.978021978021978,-0.994005994005994,-0.998001998001998,-1,-0.988011988011988,-0.994005994005994,-0.996003996003996,-0.978021978021978,-0.998001998001998,-0.996003996003996,-0.994005994005994,-0.998001998001998,-0.978021978021978,-0.998001998001998,-0.962037962037962,-0.992007992007992,-0.99000999000999,-0.966033966033966,-0.988011988011988,-0.992007992007992,-0.994005994005994,-0.976023976023976,-0.98001998001998,-0.988011988011988,-0.992007992007992,-0.962037962037962,-0.996003996003996,-0.978021978021978,-0.934065934065934,-0.974025974025974,0.166833166833167,0.060939060939061,0.478521478521478,0.514485514485514,-0.618381618381618,-0.706293706293706,-0.692307692307692,-0.458541458541459,-0.848151848151848,0.272727272727273,-0.56043956043956,-0.248751248751249,0.996003996003996,0.998001998001998,0.992007992007992,0.982017982017982,0.996003996003996,0.896103896103896,0.872127872127872,0.838161838161838,0.998001998001998,0.998001998001998,0.998001998001998,0.998001998001998,0,0.998001998001998,0.988011988011988,0.994005994005994,0.372627372627373,0.392607392607393,0.324675324675325,0.0849150849150848,0.330669330669331,0.054945054945055,0.256743256743257,0.108891108891109,0.078921078921079,-0.392607392607393,-0.054945054945055,0.146853146853147,0.0569430569430569,0.160839160839161,-0.038961038961039,-0.198801198801199,0.116883116883117,-0.00299700299700301,-0.342657342657343,0.022977022977023,0.048951048951049,-0.012987012987013,0.134865134865135,0.0509490509490509,-0.142857142857143,0.102897102897103,0.186813186813187,0.052947052947053,-0.202797202797203,-0.012987012987013,0.276723276723277,-0.044955044955045
"S175",-0.988011988011988,-0.998001998001998,-1,-1,-0.994005994005994,-1,-0.996003996003996,-0.992007992007992,-1,-0.994005994005994,-0.998001998001998,-1,-0.99000999000999,-0.996003996003996,-0.982017982017982,-0.986013986013986,-0.964035964035964,-0.964035964035964,-0.994005994005994,-0.982017982017982,-1,-0.988011988011988,-0.964035964035964,-0.994005994005994,-0.994005994005994,-0.92007992007992,-0.996003996003996,-0.988011988011988,-0.95004995004995,-0.958041958041958,0.204795204795205,0.258741258741259,0.544455544455545,0.368631368631369,-0.558441558441559,-0.644355644355644,-0.534465534465534,-0.334665334665335,-0.59040959040959,0.268731268731269,-0.68031968031968,-0.226773226773227,0.988011988011988,0.998001998001998,0.996003996003996,0.992007992007992,0.996003996003996,0.852147852147852,0.846153846153846,0.864135864135864,0.998001998001998,0.998001998001998,0.998001998001998,0.998001998001998,0.998001998001998,0,0.994005994005994,0.998001998001998,0.280719280719281,0.302697302697303,0.228771228771229,-0.064935064935065,0.120879120879121,-0.064935064935065,0.102897102897103,-0.070929070929071,-0.228771228771229,-0.57042957042957,-0.382617382617383,-0.238761238761239,-0.0849150849150849,-0.156843156843157,-0.246753246753247,-0.398601398601399,-0.0849150849150849,-0.122877122877123,-0.642357642357642,-0.264735264735265,-0.262737262737263,-0.256743256743257,-0.182817182817183,-0.172827172827173,-0.330669330669331,-0.130869130869131,-0.144855144855145,-0.268731268731269,-0.480519480519481,-0.334665334665335,0.078921078921079,-0.378621378621379
"S176",-0.952047952047952,-0.994005994005994,-0.998001998001998,-1,-0.988011988011988,-0.998001998001998,-0.994005994005994,-0.99000999000999,-0.996003996003996,-0.994005994005994,-0.998001998001998,-1,-0.97002997002997,-0.982017982017982,-0.888111888111888,-0.946053946053946,-0.93006993006993,-0.93006993006993,-0.994005994005994,-0.988011988011988,-0.994005994005994,-0.992007992007992,-0.978021978021978,-0.98001998001998,-0.996003996003996,-0.96003996003996,-0.996003996003996,-0.99000999000999,-0.912087912087912,-0.962037962037962,0.388611388611389,0.268731268731269,0.368631368631369,0.428571428571429,-0.338661338661339,-0.432567432567433,-0.176823176823177,-0.418581418581419,-0.490509490509491,0.128871128871129,-0.642357642357642,-0.374625374625375,0.98001998001998,0.998001998001998,0.996003996003996,0.996003996003996,0.998001998001998,0.912087912087912,0.876123876123876,0.85014985014985,0.988011988011988,0.948051948051948,0.986013986013986,0.996003996003996,0.988011988011988,0.994005994005994,0,0.998001998001998,0.534465534465534,0.54045954045954,0.420579420579421,0.080919080919081,0.232767232767233,0.040959040959041,0.224775224775225,-0.018981018981019,-0.00299700299700301,-0.312687312687313,-0.0209790209790209,0.054945054945055,-0.018981018981019,0.0769230769230769,-0.158841158841159,-0.222777222777223,0.066933066933067,-0.100899100899101,-0.376623376623377,-0.108891108891109,-0.0689310689310689,-0.0569430569430569,-0.050949050949051,-0.206793206793207,-0.296703296703297,0.022977022977023,0.052947052947053,-0.014985014985015,-0.0949050949050949,0.170829170829171,0.122877122877123,-0.372627372627373
"S177",-0.944055944055944,-0.988011988011988,-0.988011988011988,-0.994005994005994,-0.988011988011988,-0.986013986013986,-0.986013986013986,-0.968031968031968,-0.994005994005994,-0.986013986013986,-0.994005994005994,-0.99000999000999,-0.97002997002997,-0.992007992007992,-0.966033966033966,-0.966033966033966,-0.976023976023976,-0.934065934065934,-0.992007992007992,-0.986013986013986,-0.98001998001998,-0.976023976023976,-0.966033966033966,-0.948051948051948,-0.984015984015984,-0.902097902097902,-0.988011988011988,-0.954045954045954,-0.83016983016983,-0.938061938061938,0.308691308691309,0.112887112887113,0.282717282717283,0.416583416583417,-0.154845154845155,-0.180819180819181,-0.112887112887113,-0.136863136863137,-0.104895104895105,-0.136863136863137,-0.58041958041958,-0.288711288711289,0.98001998001998,0.984015984015984,0.99000999000999,0.982017982017982,0.984015984015984,0.93006993006993,0.826173826173826,0.804195804195804,0.99000999000999,0.99000999000999,0.996003996003996,0.994005994005994,0.994005994005994,0.998001998001998,0.998001998001998,0,0.572427572427572,0.538461538461539,0.424575424575425,0.260739260739261,0.306693306693307,-0.000999000999000965,0.370629370629371,-0.064935064935065,-0.120879120879121,-0.336663336663337,-0.0469530469530469,0.204795204795205,0.150849150849151,0.260739260739261,-0.086913086913087,-0.206793206793207,0.226773226773227,-0.00699300699300698,-0.284715284715285,-0.034965034965035,-0.086913086913087,0.112887112887113,0.0249750249750249,0.000999000999001076,-0.270729270729271,-0.024975024975025,0.092907092907093,-0.024975024975025,-0.182817182817183,0.0249750249750249,0.168831168831169,0.104895104895105
"S179",-0.358641358641359,-0.384615384615385,-0.726273726273726,-0.826173826173826,-0.802197802197802,-0.738261738261738,-0.77022977022977,-0.302697302697303,-0.9000999000999,-0.852147852147852,-0.894105894105894,-0.838161838161838,-0.79020979020979,-0.798201798201798,-0.708291708291708,-0.370629370629371,-0.270729270729271,-0.368631368631369,-0.816183816183816,-0.598401598401598,-0.788211788211788,-0.538461538461538,-0.402597402597403,-0.366633366633367,-0.826173826173826,-0.528471528471528,-0.578421578421578,-0.312687312687313,-0.666333666333666,-0.108891108891109,-0.68031968031968,-0.626373626373626,-0.226773226773227,-0.536463536463536,-0.698301698301698,-0.432567432567433,-0.846153846153846,-0.732267732267732,-0.808191808191808,-0.794205794205794,-0.962037962037962,-0.976023976023976,0.496503496503496,0.636363636363636,0.788211788211788,0.776223776223776,0.81018981018981,0.924075924075924,0.832167832167832,0.83016983016983,0.326673326673327,0.450549450549451,0.326673326673327,0.478521478521478,0.372627372627373,0.280719280719281,0.534465534465534,0.572427572427572,0,0.998001998001998,0.758241758241758,0.686313686313686,0.654345654345654,0.126873126873127,0.424575424575425,0.782217782217782,0.726273726273726,0.582417582417582,0.594405594405594,0.692307692307692,0.698301698301698,0.736263736263736,0.744255744255744,0.678321678321678,0.62037962037962,0.636363636363636,0.734265734265734,0.674325674325674,0.808191808191808,0.778221778221778,0.616383616383616,0.712287712287712,0.768231768231768,0.818181818181818,0.876123876123876,0.796203796203796,0.594405594405594,0.792207792207792,0.838161838161838,0.822177822177822
"S182",-0.434565434565435,-0.552447552447553,-0.852147852147852,-0.906093906093906,-0.832167832167832,-0.856143856143856,-0.824175824175824,-0.456543456543457,-0.908091908091908,-0.832167832167832,-0.92007992007992,-0.806193806193806,-0.816183816183816,-0.83016983016983,-0.774225774225774,-0.448551448551449,-0.444555444555445,-0.344655344655345,-0.846153846153846,-0.802197802197802,-0.794205794205794,-0.678321678321678,-0.464535464535465,-0.512487512487513,-0.788211788211788,-0.488511488511489,-0.752247752247752,-0.636363636363636,-0.754245754245754,-0.374625374625375,-0.69030969030969,-0.6003996003996,-0.260739260739261,-0.500499500499501,-0.68031968031968,-0.324675324675325,-0.796203796203796,-0.712287712287712,-0.684315684315684,-0.762237762237762,-0.92007992007992,-0.956043956043956,0.518481518481519,0.706293706293706,0.752247752247752,0.784215784215784,0.752247752247752,0.898101898101898,0.808191808191808,0.832167832167832,0.444555444555444,0.346653346653347,0.446553446553447,0.532467532467533,0.392607392607393,0.302697302697303,0.54045954045954,0.538461538461539,0.998001998001998,0,0.794205794205794,0.772227772227772,0.778221778221778,0.0129870129870129,0.252747252747253,0.684315684315684,0.61038961038961,0.718281718281718,0.638361638361638,0.736263736263736,0.75024975024975,0.644355644355644,0.656343656343656,0.542457542457542,0.706293706293706,0.674325674325674,0.766233766233766,0.67032967032967,0.864135864135864,0.666333666333666,0.62037962037962,0.638361638361638,0.706293706293706,0.74025974025974,0.834165834165834,0.836163836163836,0.654345654345654,0.786213786213786,0.838161838161838,0.788211788211788
"S187",-0.284715284715285,-0.974025974025974,-0.99000999000999,-0.99000999000999,-0.998001998001998,-0.996003996003996,-0.986013986013986,-0.838161838161838,-0.978021978021978,-0.982017982017982,-0.934065934065934,-0.948051948051948,-0.7002997002997,-0.644355644355644,-0.498501498501498,-0.586413586413586,-0.506493506493507,-0.604395604395604,-0.992007992007992,-0.97002997002997,-0.992007992007992,-0.978021978021978,-0.826173826173826,-0.738261738261738,-0.932067932067932,-0.8001998001998,-0.98001998001998,-0.906093906093906,-0.92007992007992,-0.806193806193806,-0.658341658341658,-0.362637362637363,-0.202797202797203,-0.420579420579421,-0.648351648351648,-0.282717282717283,-0.908091908091908,-0.606393606393606,-0.866133866133866,-0.904095904095904,-0.984015984015984,-0.99000999000999,0.286713286713287,0.422577422577423,0.494505494505495,0.532467532467533,0.486513486513487,0.528471528471528,0.538461538461539,0.636363636363636,0.492507492507493,0.496503496503496,0.300699300699301,0.416583416583417,0.324675324675325,0.228771228771229,0.420579420579421,0.424575424575425,0.758241758241758,0.794205794205794,0,0.998001998001998,0.998001998001998,0.124875124875125,0.364635364635365,0.592407592407592,0.632367632367632,0.83016983016983,0.654345654345654,0.886113886113886,0.892107892107892,0.818181818181818,0.82017982017982,0.866133866133866,0.808191808191808,0.822177822177822,0.838161838161838,0.592407592407592,0.864135864135864,0.866133866133866,0.842157842157842,0.622377622377622,0.66033966033966,0.732267732267732,0.824175824175824,0.846153846153846,0.806193806193806,0.87012987012987,0.778221778221778,0.95004995004995
"S188",-0.254745254745255,-0.9000999000999,-0.926073926073926,-0.964035964035964,-0.938061938061938,-0.932067932067932,-0.91008991008991,-0.528471528471528,-0.876123876123876,-0.874125874125874,-0.838161838161838,-0.84015984015984,-0.774225774225774,-0.816183816183816,-0.702297702297702,-0.762237762237762,-0.614385614385614,-0.748251748251748,-0.942057942057942,-0.888111888111888,-0.948051948051948,-0.88011988011988,-0.92007992007992,-0.782217782217782,-0.928071928071928,-0.786213786213786,-0.948051948051948,-0.934065934065934,-0.832167832167832,-0.818181818181818,-0.79020979020979,-0.604395604395604,-0.376623376623377,-0.608391608391608,-0.476523476523476,-0.294705294705295,-0.926073926073926,-0.626373626373626,-0.638361638361638,-0.926073926073926,-0.958041958041958,-0.952047952047952,0.0849150849150848,0.130869130869131,0.072927072927073,0.238761238761239,0.214785214785215,0.402597402597403,0.340659340659341,0.556443556443556,0.250749250749251,0.128871128871129,-0.0909090909090909,0.328671328671329,0.0849150849150848,-0.064935064935065,0.080919080919081,0.260739260739261,0.686313686313686,0.772227772227772,0.998001998001998,0,0.998001998001998,-0.0729270729270729,0.192807192807193,0.382617382617383,0.288711288711289,0.674325674325674,0.566433566433566,0.792207792207792,0.87012987012987,0.644355644355644,0.638361638361638,0.624375624375624,0.724275724275724,0.616383616383616,0.624375624375624,0.318681318681319,0.75024975024975,0.674325674325674,0.572427572427572,0.414585414585415,0.458541458541458,0.398601398601399,0.696303696303696,0.72027972027972,0.596403596403596,0.696303696303696,0.518481518481519,0.904095904095904
