"","S1","S2","S3","S4","S5","S6","S7","S9","S10","S11","S12","S13","S15","S16","S17","S18","S19","S20","S22","S23","S24","S25","S26","S27","S28","S30","S34","S35","S36","S37","S61","S62","S63","S65","S85","S86","S87","S88","S89","S112","S113","S114","S161","S162","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S179","S182","S187","S188","S191","S194","S196","S197","S198","S201","S202","S203","S204","S205","S206","S207","S208","S209","S210","S213","S214","S215","S216","S217","S218","S219","S220","S221","S222","S223","S224","S225"
"S164",0.810625700783201,-0.218712269973175,1.65115236405691,0.0781399206391665,-0.709551368941756,0.37017732144689,0.688623873366032,-0.58320202704406,0.297789732595757,-0.414584353780367,0.0470729281788476,0.951095014283176,2.6689915770446,1.82816459473045,3.1971980607718,1.52226140783195,1.14788689112809,0.998115222579101,3.05235654289731,3.50695312263713,3.97134328414369,1.8786892034799,-0.0640655849669851,-0.831476342511043,1.26179492618576,0.302486548871336,0.676551599564225,0.969435584568531,2.57504899816274,0.554084440126499,-0.696775887252588,0.446050351045259,-3.26188485609696,-1.41976816356629,-1.8710425582183,-0.691552696903731,-1.06258620383034,-1.41184745571283,-1.25565212669024,-2.45964565230636,-0.533206771317507,-1.55617500929668,-5.46515567286506,-6.49646639026274,0,-6.43454085142573,-6.31260147942689,-5.45285773971114,-5.94464676499868,-3.21228068674549,-5.79212678057763,-5.3736840377291,-5.97915669826923,-6.1778954724389,-5.63151951720092,-6.48393755636614,-6.09321510512874,-5.77563652173968,-5.0352147164201,-4.67026063989768,-2.69155686692466,-2.80138926854689,-3.01828439784591,0.268892808544298,-0.0708080689692167,-2.92865500896387,-2.39558379079005,-0.479841708719738,-2.22665300626868,-3.79031023346644,-1.42735716085447,0.130385721787412,-2.22128381925207,-2.39666932035577,0.784409367307814,-2.02347466760368,-2.01811695802516,-2.19061786223413,-2.7697342639586,-2.33046509073887,-3.04783420733839,-3.12232909769856,-1.7934861456301,-2.59834858459312,-3.38691205945272,-2.8519777072864,-2.2841442876535,-1.98765885940536,-3.15732230360683,-2.56638180239979
"S165",1.10678815519804,1.28358775445965,2.62614010481352,1.15469436569855,1.35096682486637,1.3359854538156,1.30449019879283,0.0902016322150947,0.361849174611415,-0.4833923471751,0.423474470045253,0.303897921291639,1.42590778504413,1.09673022319575,2.61345933264955,1.17814708280507,0.751880732179118,1.02527541999123,3.96369370634048,4.16152855937646,4.94868542931757,7.99598278576222,-0.189472172063842,0.0302852506591476,1.00230276173772,1.24757179741794,0.655406962011177,1.13993785236199,1.94553905687742,0.801780770479949,-2.0785940434907,-1.80560033191277,-3.32999011859551,-1.81931091163917,-1.42329046022196,-0.808732021571352,-0.842733792131689,-1.13489309706408,-0.524340918362436,-2.28302442628874,-1.73711809079158,-2.43245235503589,-4.68199106970413,-6.39890311112084,-6.43454085142573,0,-5.88501508963482,-1.3839005711725,-4.96434567004768,-0.610968385759047,-5.65339510467174,-4.66202202718204,-5.41474432410169,-6.21908820925452,-5.74492303510273,-6.13264409028821,-5.61215547802883,-6.17026715459402,-3.94887867937075,-4.37483619125345,-3.14693288290326,-2.341916981229,-2.77966357087008,-0.660161703368433,-2.09642365309853,-2.37815817980622,-2.05204362421287,-0.938299870424971,-1.97381231373452,-3.38621551470143,-3.05892704930568,-0.602472277320206,-2.21894505980934,-3.00887054128174,-1.4676625088229,-3.05433972855472,-2.59687297059005,-1.81257887992337,-2.62007699312882,-2.53056424619755,-2.70883499078953,-1.9770168804913,-0.695468732816745,-2.04972890443031,-3.094946939947,-3.12188397981337,-2.63462050445083,-1.7851213462298,-2.44537591092538,-3.16411545694733
"S166",1.43347304135186,0.825237214878938,4.40528791446359,0.767744655623688,0.324810838283941,0.735702531757348,1.7197860258195,-0.0467493911599256,0.447209414348758,-0.0165492853397892,0.879654176228619,1.01148041312819,3.03284455018888,2.01220927210638,5.32852259798222,1.98322999775269,1.92366388310157,1.67379848520162,3.32306262473504,4.03612818712434,6.07828698283447,4.75245112202146,0.387306581680662,0.0551390648068849,1.44223860485691,1.43193090393705,1.28373915937922,1.57102854160067,2.40690567800151,0.932356008885831,-1.63745075161653,-2.02998192239595,-2.4689350870014,-1.95198635100947,-1.13730132025402,-0.152075024285044,-0.76618863289319,-0.440716840710134,0.233016913272144,-0.880893463840501,-0.54589372463356,-1.4534512951415,-4.80923557375129,-6.23701916696329,-6.31260147942689,-5.88501508963482,0,-4.52627852224972,-4.7229175986536,-3.15619707812504,-5.91890721137869,-4.69431717438646,-6.14755885970431,-6.11220123547911,-5.26990072823009,-6.38532244904605,-5.75289297377445,-5.85083136395733,-3.88717273688733,-3.48773760718011,-2.05060759121642,-2.03891663658484,-2.21822433459037,-1.58426274988127,-1.28211686777038,-1.46379455762187,-1.83228904104022,0.281479043407449,-1.59280093897546,-3.01903069210155,-0.176545341917192,0.607593911871343,-0.151911520650062,-1.93585368372041,-0.172821609111935,-2.26463525988624,-0.477966221766027,-1.0676169965069,-0.726464738369977,-1.40099366225297,-1.42006943384157,-2.03611120492727,-0.788855062855035,-1.67960737546398,-2.62370662593684,-1.92627966892571,-1.33456836355635,-1.3234089331988,-1.85636672712105,-1.67003446121461
"S167",-2.38924550948179,-2.37817572955017,-1.72228937300059,-1.69463421280069,-1.76581921572575,-2.09495252639859,-1.45765332951425,-2.51001646734099,-1.31845282208445,-1.60458206735947,-0.846927805642232,-1.61954230190251,-0.333970131897459,-1.64690343314614,2.68701516412704,-1.41516615576616,-2.23757499204291,-1.12139584908934,0.0819829252356201,0.293988151411798,0.643839900945356,-0.766656534569601,-3.3628047197382,-2.96397381048045,-0.307007803749575,-2.23329630428935,-3.00430225554193,-3.14218839351556,0.242532267969961,-3.45078503795427,-1.91650818065394,-1.74117817118369,-2.00395151146061,-1.3842618449191,-1.51677444302028,-1.6393762488611,-1.22015143196755,-1.8772640879471,-0.200955856076913,-2.13984745465225,-1.4299228324371,-2.14122189563463,-4.36421449773665,-4.70091087080377,-5.45285773971114,-1.3839005711725,-4.52627852224972,0,-4.98804235329451,-3.7805417341594,-4.37762217122381,-3.69844461018205,-4.63474843709279,-3.78817299110398,-4.22634672686356,-4.26965414586878,-3.02520454888263,-3.90124762544022,-4.26345871593965,-4.76751508965204,-2.45438453917906,-2.30346235670667,-0.10365371850793,-1.38434083884829,0.896785274394207,-3.63358810340318,-3.39635344829389,-3.4259180926918,-2.36602582224309,-0.722752135038207,-1.5815647274444,-0.594104913410835,-0.770802765019341,-2.33617463866998,-1.35689700509581,-2.69401733269345,-3.72649353588948,-3.48635820021004,-3.09285837630022,-2.9502073536853,-2.8660476082807,-3.81005474859696,-3.07223898889401,-3.70658662646743,-3.73501239619943,-3.95386892444044,-2.96235361883443,-1.87421261831647,-4.260776535326,-3.96128201994835
"S168",-1.67518958043613,-1.05132083251117,-0.404077559579843,-1.14178196191596,-0.461013910955112,-0.533933642551289,-0.756787766436161,-2.10846059779736,-0.0920215284267797,-1.31594883150541,-0.752427207278703,-0.49654156939998,-0.0636372692792527,-0.989575108034503,1.4228076168134,-1.08160739092321,-1.16620123577821,-0.89221437271684,1.25398560704496,1.7743473887145,2.80714081355125,3.40965599932964,-3.13857773196523,-2.41637212603788,-1.13558439301712,-2.65251186999324,-2.64278614979431,-2.44014383078649,0.479801702646836,-2.95336842329122,-2.68839113001221,-2.53317314741058,-3.53525604892193,-2.31371232497219,-1.70874720436585,-1.63834280507874,-1.28818643790601,-1.27529773579975,-0.302704240188869,-3.11447911934289,-2.11183066506525,-2.87811875031523,-4.82101921205505,-5.24595543665273,-5.94464676499868,-4.96434567004768,-4.7229175986536,-4.98804235329451,0,-3.64475754263279,-4.14529920736711,-4.64286050121194,-4.68881888146905,-4.17931555710872,-4.49572515507043,-4.31887763667362,-3.95710983890706,-4.34205742481824,-4.7926289011776,-4.77880374263037,-2.50663141747517,-1.56338145903327,-2.10730214411381,-1.79327226018236,-1.4173961783404,-4.17495601081724,-3.83398880630711,-3.63452586251908,-3.05006514115579,-3.69312064197281,-3.01217212900361,-1.06685629394072,-2.5259623955917,-2.86146198361,-1.77929695280938,-2.224296933071,-3.48550546373264,-3.41936771805836,-3.47030576240958,-3.31751660297285,-2.96714790142361,-3.3780390081404,-3.09969003115981,-3.58676052157454,-3.47401609773914,-3.93517334150281,-2.85159364068451,-2.02637984426775,-3.50248427809772,-3.78735811084037
"S169",-1.63978550271923,-2.00371889616974,-1.37016207110203,-1.55897519633403,-1.6271941756403,-1.79247926605284,-0.971058098814715,-2.10129766286128,-1.44646717517193,-1.42263152728362,-1.13183646719341,-0.984820589550082,0.399751002682539,-1.05018893256696,0.651107745341493,-1.66787581785902,-1.34532296703855,-1.09836058136549,-0.025286849890505,0.267016496305903,0.763886946573087,0.0459451168008191,-2.28873022478413,-2.30645444502378,-0.602638089334328,-2.4961969740659,-1.93124760157576,-2.09979037908313,0.889904080256025,-2.01613060136811,-2.39801192819852,-1.95260548706318,-2.45149666615817,-2.03704480371447,-1.14396291796983,-0.975789995867845,-1.17144508145874,-1.19041952322521,-0.848042361405863,-2.47793601579757,-1.81608208367479,-2.14148586631643,-3.44708475110318,-3.2756949360086,-3.21228068674549,-0.610968385759047,-3.15619707812504,-3.7805417341594,-3.64475754263279,0,-3.405034842462,-2.85321977351022,-3.23485863894206,-2.54824077786583,-3.27001208983479,-3.1800275069779,-2.11873533763462,-3.05999549912578,-2.84953676081573,-3.27158161953669,-2.17837021497084,-1.99284507458379,-0.627940909887141,-1.18303895466776,-1.18307305428053,-2.22987222341174,-2.1900407448751,-2.15138364400485,-2.19998221937538,-0.513838859738496,-1.70283599839366,-0.670784246273059,-1.72206068112513,-1.8832804408467,-1.57528555686173,-1.61108643215227,-3.05127436578133,-2.20816315836492,-2.36790234750249,-2.04001009488432,-2.07491872159326,-2.6107668596664,-2.20387650394424,-2.71834600996506,-2.37705312793617,-2.79758954685342,-2.05575700121623,-1.77601122916692,-2.90484659964808,-3.07031774440793
"S170",2.8089332959357,1.46480149667526,2.43390816954204,1.7710706796021,0.307121847901944,1.2185122876468,1.81176704873978,0.353508189386762,1.8831484208921,0.679991748758579,1.2430514918505,1.21332702731392,2.8118684673345,2.10241718442959,3.5349437617207,2.01690546233752,2.47164042315362,1.2611560004058,3.56728075865754,4.1625028336485,3.83953537511947,3.8608713531924,0.115262896064089,0.810843493741236,0.948254552339989,1.52416826693784,1.46192779658414,1.58304595299145,1.97886948447024,0.36458679340013,-2.1630069023479,-2.12250331782168,-3.59436487410895,-2.19846248375625,-1.03976245138253,-0.0589530994353233,-1.02038497884438,-0.273581974709031,-0.0783922416084454,-3.34609664224358,-2.02686120613999,-2.93016888176687,-5.88914543098314,-6.45780200667426,-5.79212678057763,-5.65339510467174,-5.91890721137869,-4.37762217122381,-4.14529920736711,-3.405034842462,0,-5.4401555617043,-5.90529316855403,-5.83564709737998,-5.73837768484932,-6.88656862706139,-5.28820636116227,-5.92595281100616,-2.44596542184784,-2.89141334694003,-2.51984449400276,-2.23242887229902,-2.44798548371082,-2.12911761331718,-2.65591040990234,-2.22943074359278,-2.67620819254483,-0.705896125419779,-1.86576662852882,-4.39806631736828,-2.88606462745267,-0.754543622774781,-1.84650006209798,-1.81344838331706,-1.337142960244,-2.0448316473209,-1.54389485511036,-2.06985346249805,-2.00643181132294,-2.64828829141551,-2.55307417487064,-2.91806743690646,-1.81385241201026,-2.57016406557122,-1.78523978335866,-2.7410575329428,-2.09753418052673,-1.60928148330138,-2.43395012757437,-2.80120475572081
"S171",2.80249278389574,1.26398483759218,1.38347847277213,1.95795122679455,-0.0695426614183756,0.909128313046324,1.80147504368522,0.191097713473016,1.32538974067543,0.902793022143542,0.431411509869198,0.426879411327181,2.04179590781901,1.88277058405916,2.64972751010722,1.01890738988138,1.42146498207474,1.5054190278418,3.72120382135352,3.80893551389718,3.32025794177231,3.68311895993006,0.0316078407297456,0.711024885880963,1.13424380430652,1.23580823989241,1.13503789616076,0.623394881154499,1.72334413408652,0.01207737422287,-2.38922575143038,-2.01584200904976,-3.28021837201053,-2.16406365741372,-1.06556761651532,-1.43044098847959,-0.823936727936763,-1.88189559339045,-0.439481180610823,-2.53072699281683,-1.54261640912501,-2.23961561275828,-5.33068041240755,-5.92639105934389,-5.3736840377291,-4.66202202718204,-4.69431717438646,-3.69844461018205,-4.64286050121194,-2.85321977351022,-5.4401555617043,0,-5.45395581267414,-5.13261873552685,-5.15332930472798,-5.99288941509002,-4.02178414312057,-5.54300069432059,-3.16398885137443,-3.25107208852246,-3.09321723904505,-2.56063655030623,-2.7138072756708,-2.36192963153239,-3.07035994092243,-2.05700615769997,-2.47406817575493,-1.69626995718829,-2.22617945345317,-3.94520845180177,-1.22902834155474,-2.43202500251728,-2.19383527932975,-2.15695617936885,-1.75029987387818,-2.4256829416868,-2.25133520509194,-2.30663191337934,-2.0840849673018,-1.78488267781287,-2.42111403273566,-2.89238078025773,-1.66132863502381,-2.78350466700106,-2.58421164953759,-2.45476184087851,-2.02678452869969,-1.59383001620453,-2.84377330240724,-2.98622787372234
"S172",2.65767819996102,1.59158360362366,3.18454420941502,1.29094045957849,1.36758254570251,0.861513145109281,1.61634340686163,0.210122438198338,1.82611940018849,0.572564822039653,0.97013988912726,1.17704027464395,2.73710749662955,1.98689230182319,3.67092051448538,0.988440382354125,1.09724687173903,0.488735345847336,4.35422855440186,4.3803227224263,3.97063482875328,7.40691998602643,0.342148580947617,1.07043405321705,1.17822072025925,1.98990550699037,1.43245193748367,1.28425094344717,2.28215370501885,0.524649727248328,-2.73256199668934,-2.30215469719523,-3.49812526230461,-2.22726334914295,-1.6553515830236,-1.21526493141533,-1.18054136931864,-1.44615310786582,-0.782988597861332,-3.47405599238293,-2.42293596098629,-3.1169040400796,-5.9078930138972,-6.35111591803805,-5.97915669826923,-5.41474432410169,-6.14755885970431,-4.63474843709279,-4.68881888146905,-3.23485863894206,-5.90529316855403,-5.45395581267414,0,-6.12906850889331,-5.83325445364517,-6.85885501341482,-5.1982764750094,-6.14774702125219,-2.679578405737,-3.21145726711699,-3.07440117020347,-2.12582192563402,-2.47290060629095,-0.00731249078937268,0.204055294542069,-2.95580276226527,-3.28893365201675,-1.91779843818705,-2.08631495777506,-3.95483104208351,-0.997513464903218,-1.0597244354397,-2.06570239601663,-2.28561269763893,-1.45119498712767,-2.34186738239048,-2.14295331789915,-2.85523099578877,-1.94156029402066,-2.06109319147869,-2.63131813726963,-2.83144072237479,-1.90665378402111,-2.75544830470843,-2.36415356784158,-2.89939010748082,-2.38434748197959,-1.57250039578621,-2.83111361986638,-2.56604846418268
"S173",2.01059958931058,1.27287116833363,1.86485757197918,1.07650861920912,0.645280225216451,1.89858674178844,1.89299163660842,0.107603593103602,1.50341697094962,0.584281664152242,1.22041968122679,1.55879596986299,3.99227474089492,3.57693857862947,4.87583950186442,2.65218300417941,2.92152084525987,2.23662127279007,3.18388266124607,3.64141348548198,3.14547285454143,2.56391596919672,0.297324472976216,1.2712204435089,1.96028002682167,2.41009443550355,1.79944862587791,2.23998125358589,2.5598412956027,1.75568999791379,-1.84962665976327,-2.05651109271974,-2.73349353642456,-1.8543101627124,-0.824015383781903,0.279218947895882,-0.638449189982102,0.218266160625368,0.161031418468718,-2.13959493899686,-1.20558906249566,-1.69936290999192,-5.56509734854641,-6.49342432899212,-6.1778954724389,-6.21908820925452,-6.11220123547911,-3.78817299110398,-4.17931555710872,-2.54824077786583,-5.83564709737998,-5.13261873552685,-6.12906850889331,0,-5.7902006888955,-6.69052099395201,-5.61706152974919,-5.8103674258098,-3.00717044196598,-2.97161273805305,-1.75738621784724,-1.18310444942153,-1.88543206467965,-1.65350250017243,0.122220283575769,-1.93631351821224,-2.48911618469042,-0.0672886268957073,-2.15758622733184,-3.47935302791424,-2.31553525779069,-0.85104068372889,-2.02182568399075,-1.65064900902513,-1.02855390811272,-1.22471058419822,-1.69857739382006,-2.07197139143254,-1.40205746371352,-2.05816589458224,-2.25603234105079,-2.29408119317737,-1.55634882603013,-2.05797937343227,-2.31226509309598,-2.40999831448126,-1.78913302353153,-1.68741323388083,-2.3088890332642,-1.98645351056161
"S174",1.65668101457059,0.429739963501052,4.22420019593804,1.33928943224342,0.325817893314739,1.25627722385831,1.61085328771666,-0.358656194782585,1.67387629274806,0.428446256009245,0.765113936422917,0.903021212773776,1.84518717574315,1.06333074750684,3.36640061061754,0.661373124125218,1.05046598331849,1.1575257349545,2.66570070795583,3.29696240188044,5.81135134034314,4.49618219894534,-0.359140203776583,0.0862974003574671,0.602904082250874,1.53072333960771,0.837070928399058,0.753034062034115,1.89465528382534,-0.0579537036742554,-2.77107389688815,-2.36326695168544,-3.08664870538109,-2.34178586017275,-1.29202336097833,-0.838152748729922,-0.938015306269042,-0.783346454907005,-0.340321275968915,-2.22086303812483,-1.23139141149417,-1.72315328519948,-5.37647919748137,-6.21052276272322,-5.63151951720092,-5.74492303510273,-5.26990072823009,-4.22634672686356,-4.49572515507043,-3.27001208983479,-5.73837768484932,-5.15332930472798,-5.83325445364517,-5.7902006888955,0,-6.28166011149883,-5.76191165518621,-6.07390415457498,-3.04386947661714,-3.33371921703893,-2.7547158172209,-2.45409478534299,-2.71380555394122,-0.989606065807581,-2.28075464674018,-2.53149889067515,-3.17688367447742,-1.55121652664737,-1.89465379727392,-3.23075107735554,-0.918405368574234,-0.570257791778023,-2.78062460045411,-2.29520139882261,-1.62028856375452,-1.95735144525727,-2.17481707804053,-2.56029852442048,-1.53160800168375,-2.48118349715104,-2.64694269598593,-2.82061976269075,-2.04445804191724,-2.72740123686986,-2.66684684947018,-2.95777417829928,-2.16854132143359,-1.77419559483634,-2.75300124866571,-2.25698346437051
"S175",4.21249833622311,2.20449091750905,4.00596918155634,2.02462194099015,1.69000510203393,2.7087753618059,2.63233470631519,1.59690800549755,2.11700606949197,0.923438022531627,1.77181704764623,2.36738317497843,3.19732626901984,2.37146064909198,4.27956012133572,2.38714599481575,2.62280396002652,1.96740025604204,1.17657460876264,1.55931219930147,1.40049507547957,3.37863492232012,1.51375683670829,1.61545658554483,2.59718887886348,2.46576606176488,3.05320410350935,3.01183971805147,3.89105824560258,2.05124981216736,-2.13747210702145,-2.33682749013716,-2.76421871388081,-1.86925468409462,-1.14595532678752,0.263179386143295,-0.872404728907621,-1.52741212699861,-0.973832487637576,-2.58971242557795,-1.18213453412979,-2.09321541681496,-5.9901031158871,-7.00304087480303,-6.48393755636614,-6.13264409028821,-6.38532244904605,-4.26965414586878,-4.31887763667362,-3.1800275069779,-6.88656862706139,-5.99288941509002,-6.85885501341482,-6.69052099395201,-6.28166011149883,0,-6.08482668555087,-6.85248336240451,-2.57514679686162,-2.95951693494793,-2.07423818623412,-2.07337140317792,-2.23544693812329,-0.813297134084856,-0.796941189721328,-1.03722346749996,-1.85810304208364,1.02996813072592,-0.583814635836325,-2.22274410936741,0.0264999537198505,0.53059557268877,-1.51317344118682,-1.73982500828271,-1.23652164101902,-1.92602590378172,-0.787203165752562,-1.54927457089789,-0.996942839806655,-1.54069636114676,-1.76760810060751,-1.98601946477501,-1.43935814732768,-2.21562102069429,-1.77374170602081,-1.83381217825948,-1.52153840914742,-1.50315885910325,-1.89405316619609,-1.46125435157771
"S176",1.12455390334944,1.3034629954833,1.52299162671398,1.9382433658324,1.03780206446386,1.93629224859369,1.58919471919716,0.996155901197081,1.30664085066877,0.463473908696267,0.978709000647601,1.3415898248956,2.66909383221992,2.34979029571346,3.1797659366931,2.1323514338083,2.60487164491384,1.42899889185273,3.71089521484094,3.78744343472275,3.90840132429014,4.15331751321497,1.12877219326888,1.27668768172326,1.55776341567651,2.1523123440505,2.04799661146465,2.41185396057832,2.07579824488063,2.61066630029975,-1.15467848320936,-1.49922010864033,-2.24888496186719,-1.07817418448883,-0.594935744875777,0.744856118241381,-0.546214583369561,0.287717511446343,0.77367033239202,-0.880165499547612,-0.42959211495186,-1.02266393585497,-4.34642892404353,-6.00536570525152,-6.09321510512874,-5.61215547802883,-5.75289297377445,-3.02520454888263,-3.95710983890706,-2.11873533763462,-5.28820636116227,-4.02178414312057,-5.1982764750094,-5.61706152974919,-5.76191165518621,-6.08482668555087,0,-5.62203341814394,-3.32164185397747,-3.40091731658363,-1.89972794815577,-1.35971661342247,-1.20662585434178,-1.19641300446139,-1.60032433160138,-1.00274775387193,-1.30502736942545,-0.313378256166175,-1.62059066159255,-2.32811644474967,-2.13623774450784,0.49141050615224,-1.68294226617045,-1.82544035989843,-0.798942189617154,-1.40375225202341,-1.13300695402556,-1.12823150253695,-2.08585023433333,-1.41841371905368,-2.28947739079261,-1.10520527132371,-0.488322568301966,-1.11055157974954,-1.90578741245821,-1.89025918230993,-1.93960048511712,-1.60182972500953,-0.718814708593427,-2.20734640661877
"S177",1.40547567953195,-0.229602778957429,0.285639916334977,0.156286478721921,0.120392113964098,0.177506284187354,0.0244428944618423,-0.270486968690621,0.191681227466937,-0.56315688228109,0.0371379398865117,0.759597783012943,1.73398782225303,1.75078838061852,2.52142861839258,1.00134050597251,0.354563947608403,0.834671372167995,3.14378726398556,2.29513987392707,2.33135608653503,2.26049021438559,0.495390133230021,-0.221515820884511,0.939221320172809,0.118676567151065,1.61017643316358,2.12493886471711,2.38002604150928,0.589462692285772,-2.32277258789798,-2.49635939881797,-3.1409613648336,-2.31755595450879,-1.59029215771455,-1.15479994314612,-1.21333741190429,-1.69934705360229,-0.634828174738986,-2.52728419712605,-1.08031998495801,-1.88567414923489,-5.60738567482324,-5.84534150712979,-5.77563652173968,-6.17026715459402,-5.85083136395733,-3.90124762544022,-4.34205742481824,-3.05999549912578,-5.92595281100616,-5.54300069432059,-6.14774702125219,-5.8103674258098,-6.07390415457498,-6.85248336240451,-5.62203341814394,0,-4.0932710272392,-3.29706025998049,-2.48683237732676,-1.94619162150714,-2.04479640086139,-0.188373931158528,-1.82823222769065,-1.75658614211154,-2.33719728729081,-1.13370824099528,-2.40235959819352,-3.36121812162709,-2.79694386346525,-1.9807632888103,-1.92325667858437,-2.25105909083267,-1.23567742296459,-1.68250041490996,-2.32172267761427,-1.90083137232909,-2.58322767543495,-2.24903695810674,-2.95059882238661,-2.60440661899146,-1.77583226733389,-2.81991589274816,-2.73138807122758,-3.00411187025796,-2.26272478147314,-1.97688881543198,-3.10831463353177,-3.10341885815908
"S179",-3.3886095170658,-3.0379112696866,-2.83015087181356,-2.53981934889753,-2.83111305929758,-3.09910995715581,-2.04453080547211,-3.16552294746939,-2.20287949046887,-1.94177458593039,-1.34080993053827,-2.27351449771949,0.705282018435945,-1.39196251014977,0.930027166314105,-0.990214581631022,-2.52483870028859,-0.754286888371688,-0.134801255246422,-0.0413782496678862,0.821206495971517,-1.16782306978547,-2.60274144009056,-3.21309041290914,-0.647214121905732,-1.22257994180664,-2.84431075453279,-2.68622604108721,-0.152915699051096,-3.05448219143267,-1.90535607852205,-1.78701363567886,-2.13565497611286,-1.73844915724372,-1.36058467753658,-2.16065853448934,-1.05289093710649,0.08915037282798,-1.31635158252101,-1.30270121882996,-1.35515860031182,-1.55164101673319,-2.37759508233234,-4.24068601209469,-5.0352147164201,-3.94887867937075,-3.88717273688733,-4.26345871593965,-4.7926289011776,-2.84953676081573,-2.44596542184784,-3.16398885137443,-2.679578405737,-3.00717044196598,-3.04386947661714,-2.57514679686162,-3.32164185397747,-4.0932710272392,0,-5.20617267649172,-3.90460475056046,-4.01558672620546,-3.64246747964605,-1.90026374020319,-2.27594467099997,-4.18118335109184,-4.06975527702397,-4.35954542113413,-3.68747654149741,-4.69109168832309,-2.56605075637644,-2.11174514252052,-2.85109105643553,-3.62887493928234,-1.9515410831728,-3.46716236132084,-4.55401489812117,-4.29781707576116,-4.57263630240505,-4.21180057818547,-3.93108891156275,-4.61355305550241,-3.02064881416934,-3.96011053276571,-4.14610669316379,-4.97150121798419,-3.63721713713451,-2.71570074792496,-4.71807391017549,-4.5198055724937
"S182",-3.37915861935213,-3.07851495539187,-2.58620141406904,-2.1989382104624,-2.22166372129264,-2.40651895966288,-1.69825998760758,-3.22383321927498,-2.19498014650741,-2.01960568479606,-1.40130358485257,-2.24964493080562,1.18882094800226,-1.05977367989557,1.97566852639447,-1.01497677193397,-2.15167240908362,-1.34156948966467,-2.35026476509267,-2.14760252933406,-1.67023605694914,-1.07616641797871,-2.30627198453762,-2.97934091492302,-0.185745401721718,-1.14308197240803,-2.52581762752374,-2.2495471740306,1.50107188118894,-2.70334160083687,-1.5758081075708,-1.54673550832054,-2.2533138981315,-1.6538691850955,-0.977434799602474,-1.829870094717,-1.13660906958161,0.728205209784948,-0.794477308917123,-1.69444496904519,-0.733782126761472,-0.719248214764257,-3.56157381416701,-4.44117392423136,-4.67026063989768,-4.37483619125345,-3.48773760718011,-4.76751508965204,-4.77880374263037,-3.27158161953669,-2.89141334694003,-3.25107208852246,-3.21145726711699,-2.97161273805305,-3.33371921703893,-2.95951693494793,-3.40091731658363,-3.29706025998049,-5.20617267649172,0,-3.9394232295775,-3.81201943849506,-3.50759597998102,-1.1801504367149,1.2245430516237,-3.78790453090006,-4.30094740281267,-4.50206446156504,-3.63259111392661,-4.51836067162657,-4.09701415275263,-3.09377151495767,-3.20172871860737,-3.22635084806051,-1.63281242993525,-3.39542754748963,-5.0480912120362,-4.05366568465021,-4.3744716778603,-3.21040199666444,-3.79384534193659,-4.38722332953297,-3.2550650034251,-3.97058845836289,-4.34238864046724,-5.02511485343006,-3.73450234524689,-2.57660855818028,-4.53442018252708,-4.28579835849803
"S187",-2.94954535778727,-0.755785705036743,-0.947440718637391,-0.442188617331293,-0.725594454199434,-0.495414336710988,-0.205513889353734,-1.54753740975055,-1.2813349940402,-0.935182350260313,-1.61182229702616,-0.612402308956574,0.0281424532875176,-0.374026692452525,1.39164711997438,-1.19934709226802,-0.985829841606683,-0.616006611683539,2.02421933380063,1.34527086627394,1.35057994480135,0.878040781073913,-1.03658937154256,-2.04981932452644,0.717691461169483,-1.51310289061513,-0.652101900404632,-0.694655496988647,0.767084049826035,-0.638237099113713,-0.89443703835718,-1.04192038260783,-2.05981068717859,-0.975681318741332,-0.977038424749483,-1.86632567649825,-0.652288830591439,-1.26518642795288,-0.675706211897532,-0.429117397669686,-0.75439204489627,-0.930034250455079,-2.60885582426112,-2.75394630860095,-2.69155686692466,-3.14693288290326,-2.05060759121642,-2.45438453917906,-2.50663141747517,-2.17837021497084,-2.51984449400276,-3.09321723904505,-3.07440117020347,-1.75738621784724,-2.7547158172209,-2.07423818623412,-1.89972794815577,-2.48683237732676,-3.90460475056046,-3.9394232295775,0,-4.07488599951248,-4.56335130713984,-0.806023544217738,0.129468259164533,-2.83614471514282,-3.31303079502927,-4.07604747137094,-2.94306584684364,-4.12778791130958,-3.80236853020413,-2.36890726198459,-3.99491914051668,-3.21529831286466,-2.87042218401592,-3.2661463520474,-3.93446030220714,-3.03382689410908,-4.20595521805996,-3.7330438573371,-3.54456486783771,-3.70683907498173,-3.13550699485799,-2.78048126277646,-3.22194770751821,-3.80742304127926,-3.1972348097623,-1.92643859094249,-3.44614009247152,-4.18400332338384
